Observation Time,Temperature,RH,WS,WD,AP,Station,year,month,day,hour,day_of_year
2013-07-09 05:20:42.100229120,-25.43,74.8,0.0,206.45,983.75,Bharati,2013,7,9,5,190
2013-07-09 06:29:42.229358080,-22.93,75.61,1.89,150.95,984.0,Bharati,2013,7,9,6,190
2013-07-09 07:38:42.358487552,-19.17,77.41,4.79,160.49,984.0,Bharati,2013,7,9,7,190
2013-07-09 08:47:42.487616512,-18.59,76.24,4.78,164.44,984.0,Bharati,2013,7,9,8,190
2013-07-09 09:56:42.616745472,-18.28,75.68,4.57,168.22,984.0,Bharati,2013,7,9,9,190
2013-07-09 11:05:42.745874944,-18.13,75.69,4.41,169.33,984.0,Bharati,2013,7,9,11,190
2013-07-09 12:14:42.875004416,-18.02,75.44,4.17,166.0,984.95,Bharati,2013,7,9,12,190
2013-07-09 13:23:43.004133376,-17.92,75.72,3.95,173.34,985.12,Bharati,2013,7,9,13,190
2013-07-09 14:32:43.133262848,-17.73,75.34,3.05,176.72,985.85,Bharati,2013,7,9,14,190
2013-07-09 15:41:43.262391808,-17.88,76.11,2.51,194.89,986.0,Bharati,2013,7,9,15,190
2013-07-09 16:50:43.391521280,-17.47,76.48,2.13,181.29,986.8,Bharati,2013,7,9,16,190
2013-07-09 17:59:43.520650240,-17.31,76.87,1.15,233.56,987.42,Bharati,2013,7,9,17,190
2013-07-09 19:08:43.649779712,-17.24,75.75,1.61,279.31,988.0,Bharati,2013,7,9,19,190
2013-07-09 20:17:43.778909184,-17.07,75.39,0.76,261.77,988.78,Bharati,2013,7,9,20,190
2013-07-09 21:26:43.908038144,-17.4,77.28,0.18,227.05,989.15,Bharati,2013,7,9,21,190
2013-07-09 22:35:44.037167616,-17.27,76.45,0.34,320.77,990.0,Bharati,2013,7,9,22,190
2013-07-09 23:44:44.166296576,-17.74,78.07,0.11,150.22,990.0,Bharati,2013,7,9,23,190
2013-07-10 00:53:44.295425536,-17.62,79.13,1.41,287.85,990.9,Bharati,2013,7,10,0,191
2013-07-10 02:02:44.424555008,-17.66,79.09,3.09,293.71,991.0,Bharati,2013,7,10,2,191
2013-07-10 03:11:44.553684480,-17.64,77.99,3.04,291.32,991.0,Bharati,2013,7,10,3,191
2013-07-10 04:20:44.682813440,-17.14,69.91,2.27,282.02,991.0,Bharati,2013,7,10,4,191
2013-07-10 05:29:44.811942912,-16.52,55.63,1.34,216.81,991.05,Bharati,2013,7,10,5,191
2013-07-10 06:38:44.941071872,-16.6,56.74,1.79,188.46,991.92,Bharati,2013,7,10,6,191
2013-07-10 07:47:45.070201344,-16.43,54.31,2.24,188.86,992.0,Bharati,2013,7,10,7,191
2013-07-10 08:56:45.199330304,-17.13,52.26,2.76,191.66,992.0,Bharati,2013,7,10,8,191
2013-07-10 10:05:45.328459264,-16.89,49.1,2.06,191.43,992.13,Bharati,2013,7,10,10,191
2013-07-10 11:14:45.457589248,-15.89,42.81,2.33,213.72,992.33,Bharati,2013,7,10,11,191
2013-07-10 12:23:45.586718208,-15.02,36.1,1.69,275.37,992.07,Bharati,2013,7,10,12,191
2013-07-10 13:32:45.715847680,-15.42,42.1,1.88,253.19,992.0,Bharati,2013,7,10,13,191
2013-07-10 14:41:45.844976640,-15.02,46.22,1.65,200.19,991.23,Bharati,2013,7,10,14,191
2013-07-10 15:50:45.974105600,-14.99,48.43,4.68,171.56,991.0,Bharati,2013,7,10,15,191
2013-07-10 16:59:46.103235072,-15.56,51.18,7.98,176.12,991.0,Bharati,2013,7,10,16,191
2013-07-10 18:08:46.232364032,-16.32,52.8,7.57,180.29,990.9,Bharati,2013,7,10,18,191
2013-07-10 19:17:46.361493504,-17.19,58.28,8.28,189.86,989.97,Bharati,2013,7,10,19,191
2013-07-10 20:26:46.490622976,-17.31,59.72,8.49,191.66,989.1,Bharati,2013,7,10,20,191
2013-07-10 21:35:46.619751936,-17.38,59.25,8.63,191.96,988.45,Bharati,2013,7,10,21,191
2013-07-10 22:44:46.748881408,-18.53,65.45,10.09,197.98,987.58,Bharati,2013,7,10,22,191
2013-07-10 23:53:46.878010368,-19.1,67.72,8.91,187.9,986.9,Bharati,2013,7,10,23,191
2013-07-11 01:02:47.007139328,-19.08,63.72,7.56,180.86,986.43,Bharati,2013,7,11,1,192
2013-07-11 02:11:47.136268800,-19.35,63.13,6.53,184.33,985.9,Bharati,2013,7,11,2,192
2013-07-11 03:20:47.265398272,-19.23,60.66,7.06,184.43,984.87,Bharati,2013,7,11,3,192
2013-07-11 04:29:47.394527232,-19.09,60.02,6.26,176.42,983.77,Bharati,2013,7,11,4,192
2013-07-11 05:38:47.523656704,-19.38,59.21,5.01,185.26,982.73,Bharati,2013,7,11,5,192
2013-07-11 06:47:47.652785664,-19.58,56.68,5.46,195.93,981.5,Bharati,2013,7,11,6,192
2013-07-11 07:56:47.781915136,-19.72,55.04,5.28,199.67,980.08,Bharati,2013,7,11,7,192
2013-07-11 09:05:47.911044096,-20.11,53.54,5.02,210.21,978.6,Bharati,2013,7,11,9,192
2013-07-11 10:14:48.040173568,-20.72,55.01,5.73,205.24,977.53,Bharati,2013,7,11,10,192
2013-07-11 11:23:48.169303040,-22.04,62.08,8.8,193.03,976.23,Bharati,2013,7,11,11,192
2013-07-11 12:32:48.298432000,-23.1,66.87,7.2,200.25,975.97,Bharati,2013,7,11,12,192
2013-07-11 13:41:48.427561472,-23.52,68.39,8.03,198.72,974.98,Bharati,2013,7,11,13,192
2013-07-11 14:50:48.556690432,-22.96,63.0,8.03,198.02,974.0,Bharati,2013,7,11,14,192
2013-07-11 15:59:48.685819392,-22.43,58.85,6.74,189.44,973.05,Bharati,2013,7,11,15,192
2013-07-11 17:08:48.814948864,-22.03,55.16,3.59,153.95,973.0,Bharati,2013,7,11,17,192
2013-07-11 18:17:48.944078336,-21.0,49.82,0.38,191.92,973.0,Bharati,2013,7,11,18,192
2013-07-11 19:26:49.073207296,-21.41,48.16,0.7,141.45,972.37,Bharati,2013,7,11,19,192
2013-07-11 20:35:49.202336768,-22.53,48.9,2.93,166.57,972.0,Bharati,2013,7,11,20,192
2013-07-11 21:44:49.331465728,-23.07,48.16,3.9,166.17,972.0,Bharati,2013,7,11,21,192
2013-07-11 22:53:49.460595200,-23.26,45.81,3.65,167.55,972.0,Bharati,2013,7,11,22,192
2013-07-12 00:02:49.589724160,-23.35,45.76,4.57,165.45,972.0,Bharati,2013,7,12,0,193
2013-07-12 01:11:49.718853120,-23.41,46.01,4.55,163.88,971.98,Bharati,2013,7,12,1,193
2013-07-12 02:20:49.847983104,-23.28,44.14,4.43,173.25,971.57,Bharati,2013,7,12,2,193
2013-07-12 03:29:49.977112064,-23.25,45.46,4.52,169.27,971.78,Bharati,2013,7,12,3,193
2013-07-12 04:38:50.106241536,-23.21,46.48,4.5,170.39,972.0,Bharati,2013,7,12,4,193
2013-07-12 05:47:50.235370496,-23.25,48.3,4.72,170.34,972.2,Bharati,2013,7,12,5,193
2013-07-12 06:56:50.364499456,-23.28,48.93,5.02,168.6,973.0,Bharati,2013,7,12,6,193
2013-07-12 08:05:50.493628928,-23.2,49.71,5.66,163.86,973.0,Bharati,2013,7,12,8,193
2013-07-12 09:14:50.622757888,-23.08,49.65,6.12,164.73,973.97,Bharati,2013,7,12,9,193
2013-07-12 10:23:50.751887360,-23.04,50.32,6.43,164.02,974.77,Bharati,2013,7,12,10,193
2013-07-12 11:32:50.881016832,-23.54,52.04,5.34,160.03,975.85,Bharati,2013,7,12,11,193
2013-07-12 12:41:51.010145792,-22.85,48.92,6.29,160.77,976.32,Bharati,2013,7,12,12,193
2013-07-12 13:50:51.139275264,-22.32,46.71,7.0,160.58,977.0,Bharati,2013,7,12,13,193
2013-07-12 14:59:51.268404224,-22.64,48.17,7.12,165.54,977.82,Bharati,2013,7,12,14,193
2013-07-12 16:08:51.397533184,-22.2,46.77,6.76,169.51,978.72,Bharati,2013,7,12,16,193
2013-07-12 17:17:51.526663168,-22.0,48.19,5.96,164.31,979.38,Bharati,2013,7,12,17,193
2013-07-12 18:26:51.655792128,-21.83,49.37,4.71,166.56,980.0,Bharati,2013,7,12,18,193
2013-07-12 19:35:51.784921600,-21.67,49.08,3.93,170.34,980.08,Bharati,2013,7,12,19,193
2013-07-12 20:44:51.914050560,-20.8,46.71,3.44,166.89,980.78,Bharati,2013,7,12,20,193
2013-07-12 21:53:52.043179520,-20.37,46.31,1.83,138.49,981.0,Bharati,2013,7,12,21,193
2013-07-12 23:02:52.172308992,-19.91,44.98,0.5,272.07,981.73,Bharati,2013,7,12,23,193
2013-07-13 00:11:52.301437952,-21.57,50.32,2.66,293.35,982.0,Bharati,2013,7,13,0,194
2013-07-13 01:20:52.430567424,-21.87,51.57,3.39,292.74,982.0,Bharati,2013,7,13,1,194
2013-07-13 02:29:52.559696896,-21.19,46.56,4.17,294.72,982.0,Bharati,2013,7,13,2,194
2013-07-13 03:38:52.688825856,-19.66,42.77,2.36,274.12,981.85,Bharati,2013,7,13,3,194
2013-07-13 04:47:52.817955328,-19.1,43.43,0.58,251.54,981.32,Bharati,2013,7,13,4,194
2013-07-13 05:56:52.947084288,-18.84,44.21,1.42,213.35,981.1,Bharati,2013,7,13,5,194
2013-07-13 07:05:53.076213248,-18.64,46.12,2.25,208.43,981.0,Bharati,2013,7,13,7,194
2013-07-13 08:14:53.205342720,-18.57,49.98,3.45,199.87,981.0,Bharati,2013,7,13,8,194
2013-07-13 09:23:53.334472192,-17.95,47.52,3.66,190.06,981.0,Bharati,2013,7,13,9,194
2013-07-13 10:32:53.463601152,-17.66,46.88,5.03,201.58,981.0,Bharati,2013,7,13,10,194
2013-07-13 11:41:53.592730624,-17.4,45.43,4.47,209.45,981.0,Bharati,2013,7,13,11,194
2013-07-13 12:50:53.721859584,-17.18,44.87,4.37,209.69,981.0,Bharati,2013,7,13,12,194
2013-07-13 13:59:53.850989056,-17.26,47.07,4.21,212.56,981.0,Bharati,2013,7,13,13,194
2013-07-13 15:08:53.980118016,-17.54,47.84,2.98,215.41,981.0,Bharati,2013,7,13,15,194
2013-07-13 16:17:54.109247488,-17.67,48.62,4.91,207.07,981.0,Bharati,2013,7,13,16,194
2013-07-13 17:26:54.238376960,-17.16,48.22,5.57,202.12,981.0,Bharati,2013,7,13,17,194
2013-07-13 18:35:54.367505920,-16.56,46.86,3.99,196.28,981.82,Bharati,2013,7,13,18,194
2013-07-13 19:44:54.496635392,-17.38,49.04,2.92,174.49,982.23,Bharati,2013,7,13,19,194
2013-07-13 20:53:54.625764352,-18.13,51.57,3.31,159.54,983.48,Bharati,2013,7,13,20,194
2013-07-13 22:02:54.754893312,-17.43,50.54,4.35,162.77,984.97,Bharati,2013,7,13,22,194
2013-07-13 23:11:54.884022784,-17.51,49.79,6.96,156.84,986.55,Bharati,2013,7,13,23,194
2013-07-14 00:20:55.013152256,-16.79,49.45,7.8,161.88,988.28,Bharati,2013,7,14,0,195
2013-07-14 01:29:55.142281216,-16.91,51.58,7.05,157.49,989.77,Bharati,2013,7,14,1,195
2013-07-14 02:38:55.271410688,-17.24,58.5,6.34,161.44,991.25,Bharati,2013,7,14,2,195
2013-07-14 03:47:55.400539648,-17.76,57.7,5.33,167.32,992.53,Bharati,2013,7,14,3,195
2013-07-14 04:56:55.529669120,-18.15,58.25,4.66,173.74,993.47,Bharati,2013,7,14,4,195
2013-07-14 06:05:55.658798080,-19.04,57.45,3.19,192.48,994.98,Bharati,2013,7,14,6,195
2013-07-14 07:14:55.787927040,-19.04,58.02,2.89,203.78,995.82,Bharati,2013,7,14,7,195
2013-07-14 08:23:55.917057024,-18.89,53.08,2.48,203.7,996.75,Bharati,2013,7,14,8,195
2013-07-14 09:32:56.046185984,-18.65,51.41,1.31,255.85,998.0,Bharati,2013,7,14,9,195
2013-07-14 10:41:56.175315456,-17.73,53.79,1.52,274.21,998.03,Bharati,2013,7,14,10,195
2013-07-14 11:50:56.304444416,-18.69,47.77,1.99,220.5,998.6,Bharati,2013,7,14,11,195
2013-07-14 12:59:56.433573376,-18.51,46.14,2.09,217.07,999.0,Bharati,2013,7,14,12,195
2013-07-14 14:08:56.562702848,-18.36,46.99,1.84,220.74,999.97,Bharati,2013,7,14,14,195
2013-07-14 15:17:56.691831808,-18.06,46.48,2.79,212.53,1000.0,Bharati,2013,7,14,15,195
2013-07-14 16:26:56.820961280,-17.96,47.2,2.83,203.37,1000.88,Bharati,2013,7,14,16,195
2013-07-14 17:35:56.950090752,-17.64,47.33,2.98,202.98,1001.02,Bharati,2013,7,14,17,195
2013-07-14 18:44:57.079219712,-17.67,47.82,2.85,202.4,1001.03,Bharati,2013,7,14,18,195
2013-07-14 19:53:57.208349184,-17.39,47.79,2.63,192.02,1001.33,Bharati,2013,7,14,19,195
2013-07-14 21:02:57.337478144,-17.72,49.81,2.84,186.92,1001.42,Bharati,2013,7,14,21,195
2013-07-14 22:11:57.466607104,-17.28,49.04,1.76,184.32,1002.0,Bharati,2013,7,14,22,195
2013-07-14 23:20:57.595736576,-16.76,48.34,2.43,190.91,1002.0,Bharati,2013,7,14,23,195
2013-07-15 00:29:57.724866048,-16.12,49.76,3.37,177.75,1001.25,Bharati,2013,7,15,0,196
2013-07-15 01:38:57.853995008,-15.25,47.98,1.02,183.6,1001.1,Bharati,2013,7,15,1,196
2013-07-15 02:47:57.983124480,-14.69,46.07,1.22,211.07,1001.0,Bharati,2013,7,15,2,196
2013-07-15 03:56:58.112253440,-14.06,43.67,0.9,254.84,1000.87,Bharati,2013,7,15,3,196
2013-07-15 05:05:58.241382912,-13.79,42.86,1.77,215.99,999.83,Bharati,2013,7,15,5,196
2013-07-15 06:14:58.370511872,-13.96,44.72,1.6,202.45,998.72,Bharati,2013,7,15,6,196
2013-07-15 07:23:58.499641344,-14.43,46.19,1.29,226.4,998.0,Bharati,2013,7,15,7,196
2013-07-15 08:32:58.628770816,-14.46,44.38,1.59,251.22,998.0,Bharati,2013,7,15,8,196
2013-07-15 09:41:58.757899776,-15.16,43.97,1.88,238.46,997.1,Bharati,2013,7,15,9,196
2013-07-15 10:50:58.887029248,-15.34,43.24,1.93,226.88,995.95,Bharati,2013,7,15,10,196
2013-07-15 11:59:59.016158208,-15.79,44.5,2.42,211.81,994.48,Bharati,2013,7,15,11,196
2013-07-15 13:08:59.145287168,-15.82,45.4,3.14,199.44,993.4,Bharati,2013,7,15,13,196
2013-07-15 14:17:59.274416640,-15.4,44.9,1.83,204.83,991.73,Bharati,2013,7,15,14,196
2013-07-15 15:26:59.403546112,-14.86,43.17,1.08,248.83,990.37,Bharati,2013,7,15,15,196
2013-07-15 16:35:59.532675072,-14.82,42.75,1.74,222.16,989.12,Bharati,2013,7,15,16,196
2013-07-15 17:44:59.661804544,-15.35,45.7,3.1,202.49,987.73,Bharati,2013,7,15,17,196
2013-07-15 18:53:59.790933504,-14.73,45.17,1.9,202.58,986.37,Bharati,2013,7,15,18,196
2013-07-15 20:02:59.920062976,-14.88,46.85,3.21,190.61,984.8,Bharati,2013,7,15,20,196
2013-07-15 21:12:00.049191936,-14.96,46.84,3.54,181.07,983.15,Bharati,2013,7,15,21,196
2013-07-15 22:21:00.178320896,-14.67,47.11,4.82,184.37,981.42,Bharati,2013,7,15,22,196
2013-07-15 23:30:00.307450880,-14.03,48.84,6.07,179.98,979.63,Bharati,2013,7,15,23,196
2013-07-16 00:39:00.436579840,-13.75,49.68,5.65,181.84,978.18,Bharati,2013,7,16,0,197
2013-07-16 01:48:00.565709312,-13.66,50.15,5.88,175.78,976.52,Bharati,2013,7,16,1,197
2013-07-16 02:57:00.694838272,-11.93,44.53,9.85,173.31,975.17,Bharati,2013,7,16,2,197
2013-07-16 04:06:00.823967232,-11.22,42.98,9.0,175.5,974.03,Bharati,2013,7,16,4,197
2013-07-16 05:15:00.953096704,-10.58,40.13,8.32,169.35,973.15,Bharati,2013,7,16,5,197
2013-07-16 06:24:01.082225664,-10.29,38.64,8.19,167.69,972.1,Bharati,2013,7,16,6,197
2013-07-16 07:33:01.211355136,-10.34,40.52,8.38,171.14,971.15,Bharati,2013,7,16,7,197
2013-07-16 08:42:01.340484608,-10.53,41.72,8.45,171.74,970.93,Bharati,2013,7,16,8,197
2013-07-16 09:51:01.469613568,-10.89,42.82,9.14,173.3,970.0,Bharati,2013,7,16,9,197
2013-07-16 11:00:01.598743040,-11.13,42.26,9.36,176.54,969.07,Bharati,2013,7,16,11,197
2013-07-16 12:09:01.727872000,-11.3,42.92,7.98,177.26,969.0,Bharati,2013,7,16,12,197
2013-07-16 13:18:01.857000960,-11.39,42.36,9.4,173.83,968.33,Bharati,2013,7,16,13,197
2013-07-16 14:27:01.986130944,-11.53,40.93,9.74,176.08,968.0,Bharati,2013,7,16,14,197
2013-07-16 15:36:02.115259904,-12.23,42.68,8.76,176.53,968.0,Bharati,2013,7,16,15,197
2013-07-16 16:45:02.244388864,-12.07,39.79,7.93,175.74,968.0,Bharati,2013,7,16,16,197
2013-07-16 17:54:02.373518336,-12.95,42.19,10.16,176.16,968.68,Bharati,2013,7,16,17,197
2013-07-16 19:03:02.502647296,-12.76,41.47,8.15,170.95,969.32,Bharati,2013,7,16,19,197
2013-07-16 20:12:02.631776768,-13.18,39.45,9.76,174.87,970.33,Bharati,2013,7,16,20,197
2013-07-16 21:21:02.760905728,-13.61,39.96,9.65,176.61,971.43,Bharati,2013,7,16,21,197
2013-07-16 22:30:02.890035200,-14.6,47.41,10.86,176.91,972.5,Bharati,2013,7,16,22,197
2013-07-16 23:39:03.019164672,-14.44,44.74,10.06,175.0,973.38,Bharati,2013,7,16,23,197
2013-07-17 00:48:03.148293632,-14.82,44.54,10.99,176.11,974.0,Bharati,2013,7,17,0,198
2013-07-17 01:57:03.277423104,-15.06,44.61,11.18,175.81,974.95,Bharati,2013,7,17,1,198
2013-07-17 03:06:03.406552064,-15.33,44.81,9.93,175.29,975.93,Bharati,2013,7,17,3,198
2013-07-17 04:15:03.535681024,-15.58,44.02,11.08,174.57,976.87,Bharati,2013,7,17,4,198
2013-07-17 05:24:03.664810496,-15.9,45.57,10.96,176.07,977.48,Bharati,2013,7,17,5,198
2013-07-17 06:33:03.793939968,-16.09,47.38,10.53,176.2,978.08,Bharati,2013,7,17,6,198
2013-07-17 07:42:03.923068928,-15.68,48.58,10.22,174.96,979.13,Bharati,2013,7,17,7,198
2013-07-17 08:51:04.052198400,-14.87,51.61,9.54,175.92,980.0,Bharati,2013,7,17,8,198
2013-07-17 10:00:04.181327360,-14.31,52.86,9.96,175.48,980.32,Bharati,2013,7,17,10,198
2013-07-17 11:09:04.310456832,-13.56,52.16,8.28,175.93,981.0,Bharati,2013,7,17,11,198
2013-07-17 12:18:04.439585792,-12.94,50.2,8.12,173.38,981.13,Bharati,2013,7,17,12,198
2013-07-17 13:27:04.568715264,-12.4,49.26,7.16,171.99,982.0,Bharati,2013,7,17,13,198
2013-07-17 14:36:04.697844736,-12.28,55.91,7.22,161.52,982.0,Bharati,2013,7,17,14,198
2013-07-17 15:45:04.826973696,-12.69,72.27,7.07,168.15,982.0,Bharati,2013,7,17,15,198
2013-07-17 16:54:04.956103168,-12.37,75.15,8.92,160.21,982.27,Bharati,2013,7,17,16,198
2013-07-17 18:03:05.085232128,-12.15,69.14,8.49,161.6,982.97,Bharati,2013,7,17,18,198
2013-07-17 19:12:05.214361088,-12.07,68.52,7.54,159.72,983.0,Bharati,2013,7,17,19,198
2013-07-17 20:21:05.343490560,-12.52,80.51,7.12,160.32,983.0,Bharati,2013,7,17,20,198
2013-07-17 21:30:05.472620032,-12.55,84.52,7.54,161.08,983.6,Bharati,2013,7,17,21,198
2013-07-17 22:39:05.601748992,-12.43,83.77,7.13,161.5,984.0,Bharati,2013,7,17,22,198
2013-07-17 23:48:05.730878464,-12.29,82.65,6.74,162.77,984.0,Bharati,2013,7,17,23,198
2013-07-18 00:57:05.860007424,-12.07,74.61,6.17,158.12,984.62,Bharati,2013,7,18,0,199
2013-07-18 02:06:05.989136896,-11.92,68.03,5.82,158.25,985.0,Bharati,2013,7,18,2,199
2013-07-18 03:15:06.118265856,-12.17,70.41,5.02,155.91,985.0,Bharati,2013,7,18,3,199
2013-07-18 04:24:06.247394816,-12.24,74.04,4.9,156.98,985.18,Bharati,2013,7,18,4,199
2013-07-18 05:33:06.376524800,-12.22,70.67,4.7,160.01,986.0,Bharati,2013,7,18,5,199
2013-07-18 06:42:06.505653760,-12.2,70.13,4.71,160.56,986.0,Bharati,2013,7,18,6,199
2013-07-18 07:51:06.634782720,-12.23,71.3,4.43,156.63,986.72,Bharati,2013,7,18,7,199
2013-07-18 09:00:06.763912192,-12.23,71.86,4.26,166.88,987.45,Bharati,2013,7,18,9,199
2013-07-18 10:09:06.893041152,-12.02,68.32,4.51,169.16,988.0,Bharati,2013,7,18,10,199
2013-07-18 11:18:07.022170624,-11.92,64.58,5.25,159.1,988.52,Bharati,2013,7,18,11,199
2013-07-18 12:27:07.151299584,-11.76,63.6,5.16,167.24,989.0,Bharati,2013,7,18,12,199
2013-07-18 13:36:07.280429056,-11.57,61.76,4.95,168.7,989.0,Bharati,2013,7,18,13,199
2013-07-18 14:45:07.409558528,-11.69,62.28,6.01,174.06,989.17,Bharati,2013,7,18,14,199
2013-07-18 15:54:07.538687488,-12.32,66.01,4.99,178.47,990.0,Bharati,2013,7,18,15,199
2013-07-18 17:03:07.667816960,-12.33,63.14,2.4,181.15,990.0,Bharati,2013,7,18,17,199
2013-07-18 18:12:07.796945920,-13.08,63.33,2.83,183.26,989.93,Bharati,2013,7,18,18,199
2013-07-18 19:21:07.926074880,-12.47,58.34,0.28,257.43,990.0,Bharati,2013,7,18,19,199
2013-07-18 20:30:08.055204864,-12.42,56.95,0.38,256.34,990.0,Bharati,2013,7,18,20,199
2013-07-18 21:39:08.184333824,-12.8,58.45,2.55,201.84,990.0,Bharati,2013,7,18,21,199
2013-07-18 22:48:08.313462784,-14.57,65.87,6.67,202.16,989.03,Bharati,2013,7,18,22,199
2013-07-18 23:57:08.442592256,-14.49,64.35,6.5,192.09,988.22,Bharati,2013,7,18,23,199
2013-07-19 01:06:08.571721216,-13.58,58.03,2.13,173.51,987.53,Bharati,2013,7,19,1,200
2013-07-19 02:15:08.700850688,-13.65,61.68,4.28,139.03,986.88,Bharati,2013,7,19,2,200
2013-07-19 03:24:08.829979648,-12.81,59.68,5.67,151.72,986.75,Bharati,2013,7,19,3,200
2013-07-19 04:33:08.959109120,-11.15,55.55,7.62,169.94,985.65,Bharati,2013,7,19,4,200
2013-07-19 05:42:09.088238592,-10.78,63.21,11.51,175.16,984.42,Bharati,2013,7,19,5,200
2013-07-19 06:51:09.217367552,-9.86,61.07,12.6,172.44,982.5,Bharati,2013,7,19,6,200
2013-07-19 08:00:09.346497024,-8.92,53.66,12.75,169.65,980.95,Bharati,2013,7,19,8,200
2013-07-19 09:09:09.475625984,-8.34,53.87,12.82,168.32,979.43,Bharati,2013,7,19,9,200
2013-07-19 10:18:09.604754944,-8.16,72.22,10.09,152.38,979.02,Bharati,2013,7,19,10,200
2013-07-19 11:27:09.733884416,-7.77,79.65,9.15,148.65,977.67,Bharati,2013,7,19,11,200
2013-07-19 12:36:09.863013888,-7.48,86.22,9.62,147.51,975.27,Bharati,2013,7,19,12,200
2013-07-19 13:45:09.992142848,-5.36,78.53,19.56,159.55,972.97,Bharati,2013,7,19,13,200
2013-07-19 14:54:10.121272320,-5.75,82.49,14.14,147.27,972.97,Bharati,2013,7,19,14,200
2013-07-19 16:03:10.250401280,-5.96,85.77,17.9,145.73,972.23,Bharati,2013,7,19,16,200
2013-07-19 17:12:10.379530752,-6.0,84.86,18.57,145.87,972.57,Bharati,2013,7,19,17,200
2013-07-19 18:21:10.508659712,-5.79,81.71,15.84,144.21,973.5,Bharati,2013,7,19,18,200
2013-07-19 19:30:10.637788672,-5.74,83.05,16.11,145.16,974.0,Bharati,2013,7,19,19,200
2013-07-19 20:39:10.766918656,-5.39,77.17,15.47,147.59,974.43,Bharati,2013,7,19,20,200
2013-07-19 21:48:10.896047616,-5.31,75.14,15.39,146.94,975.02,Bharati,2013,7,19,21,200
2013-07-19 22:57:11.025176576,-5.27,75.52,15.92,146.73,975.6,Bharati,2013,7,19,22,200
2013-07-20 00:06:11.154306048,-5.59,81.57,15.66,143.83,976.0,Bharati,2013,7,20,0,201
2013-07-20 01:15:11.283435008,-5.42,84.89,16.3,145.79,976.28,Bharati,2013,7,20,1,201
2013-07-20 02:24:11.412564480,-5.29,90.26,17.34,146.49,976.0,Bharati,2013,7,20,2,201
2013-07-20 03:33:11.541693952,-5.0,92.58,16.12,146.94,976.0,Bharati,2013,7,20,3,201
2013-07-20 04:42:11.670822912,-4.84,93.44,15.74,142.77,975.27,Bharati,2013,7,20,4,201
2013-07-20 05:51:11.799952384,-4.68,93.51,17.83,139.59,974.83,Bharati,2013,7,20,5,201
2013-07-20 07:00:11.929081344,-4.36,93.89,17.23,139.29,974.22,Bharati,2013,7,20,7,201
2013-07-20 08:09:12.058210816,-4.36,94.04,18.37,139.67,974.67,Bharati,2013,7,20,8,201
2013-07-20 09:18:12.187339776,-4.89,93.77,18.59,140.56,975.23,Bharati,2013,7,20,9,201
2013-07-20 10:27:12.316468736,-5.52,93.0,20.22,145.62,976.37,Bharati,2013,7,20,10,201
2013-07-20 11:36:12.445598720,-6.06,92.38,20.29,143.63,978.33,Bharati,2013,7,20,11,201
2013-07-20 12:45:12.574727680,-6.52,90.88,22.49,146.68,980.42,Bharati,2013,7,20,12,201
2013-07-20 13:54:12.703856640,-6.74,90.63,20.85,146.24,982.48,Bharati,2013,7,20,13,201
2013-07-20 15:03:12.832986112,-7.04,90.75,18.69,146.56,984.83,Bharati,2013,7,20,15,201
2013-07-20 16:12:12.962115072,-7.04,89.81,17.41,147.75,986.93,Bharati,2013,7,20,16,201
2013-07-20 17:21:13.091244544,-7.0,90.14,17.76,149.62,988.58,Bharati,2013,7,20,17,201
2013-07-20 18:30:13.220373504,-6.99,88.92,18.66,145.56,990.6,Bharati,2013,7,20,18,201
2013-07-20 19:39:13.349502976,-7.08,90.14,15.31,151.44,992.0,Bharati,2013,7,20,19,201
2013-07-20 20:48:13.478632448,-6.82,87.7,15.98,150.74,992.98,Bharati,2013,7,20,20,201
2013-07-20 21:57:13.607761408,-6.54,83.49,15.06,148.33,994.38,Bharati,2013,7,20,21,201
2013-07-20 23:06:13.736890880,-6.86,87.84,13.66,150.15,995.77,Bharati,2013,7,20,23,201
2013-07-21 00:15:13.866019840,-6.9,87.84,13.64,145.21,996.93,Bharati,2013,7,21,0,202
2013-07-21 01:24:13.995148800,-6.56,80.94,12.83,144.21,997.17,Bharati,2013,7,21,1,202
2013-07-21 02:33:14.124278272,-6.54,78.85,11.26,143.89,998.0,Bharati,2013,7,21,2,202
2013-07-21 03:42:14.253407744,-6.49,73.15,12.01,153.06,998.47,Bharati,2013,7,21,3,202
2013-07-21 04:51:14.382536704,-7.0,85.91,11.37,148.65,999.1,Bharati,2013,7,21,4,202
2013-07-21 06:00:14.511666176,-7.26,88.17,9.41,138.54,1000.42,Bharati,2013,7,21,6,202
2013-07-21 07:09:14.640795136,-7.77,90.34,11.63,145.25,1001.0,Bharati,2013,7,21,7,202
2013-07-21 08:18:14.769924608,-7.87,89.67,13.12,148.09,1001.08,Bharati,2013,7,21,8,202
2013-07-21 09:27:14.899053568,-7.83,86.56,12.53,152.17,1001.97,Bharati,2013,7,21,9,202
2013-07-21 10:36:15.028183040,-7.83,81.63,10.55,146.81,1002.0,Bharati,2013,7,21,10,202
2013-07-21 11:45:15.157312512,-8.04,82.47,9.37,139.31,1002.9,Bharati,2013,7,21,11,202
2013-07-21 12:54:15.286441472,-8.45,90.08,8.02,151.59,1003.02,Bharati,2013,7,21,12,202
